,cs137,xe135,is_fuel
712,2.70832173807832e-05,4.76798035417397e-08,1
713,0.0,0.0,0
714,5.9891461378863e-05,3.09403206192092e-08,1
715,5.45255606548278e-05,3.02446106094717e-08,1
716,5.9872760685218e-05,3.13984919860689e-08,1
717,0.0,0.0,0
718,2.2272497878211e-05,5.04364109319281e-08,1
719,6.36898768467002e-05,2.90182940094156e-08,1
720,0.0,0.0,0
721,5.67371636308797e-05,3.16452980028392e-08,1
722,0.0,0.0,0
723,0.0,0.0,0
724,6.02957885226689e-05,3.24113284601605e-08,1
725,5.91439208590877e-05,3.17892150297258e-08,1
726,0.0,0.0,0
727,5.66767032003839e-05,3.24267063031085e-08,1
728,1.45862155663277e-05,5.21247305986621e-08,1
729,0.0,0.0,0
730,3.09778179765737e-05,4.25057219189481e-08,1
731,0.0,0.0,0
732,6.38177397680873e-05,2.93593536349836e-08,1
733,0.0,0.0,0
734,5.9891461378863e-05,3.09403206192092e-08,1
735,6.4243763881485e-05,3.00067311073818e-08,1
736,5.86916036400495e-05,3.21920012415967e-08,1
737,0.0,0.0,0
738,6.29327508109077e-05,3.13715802071284e-08,1
739,0.0,0.0,0
740,0.0,0.0,0
741,0.0,0.0,0
742,0.0,0.0,0
743,6.36575067320139e-05,2.75612294095447e-08,1
744,0.0,0.0,0
745,5.96290676801348e-05,3.16775565435576e-08,1
746,6.08642611621885e-05,3.0850396804111e-08,1
747,5.52873581645225e-05,3.18574408053706e-08,1
748,5.88844532973041e-05,3.19876243143637e-08,1
749,6.11101386865958e-05,3.0065315978396e-08,1
750,0.0,0.0,0
751,0.0,0.0,0
752,1.49858601740624e-05,5.43727070708504e-08,1
753,5.87871473676269e-05,3.21257163727447e-08,1
754,6.00335918098092e-05,3.11902089550692e-08,1
755,5.66972053617797e-05,3.17508765585141e-08,1
756,0.0,0.0,0
757,5.87976682285605e-05,3.11708044951529e-08,1
758,6.28675068035951e-05,3.05955515846773e-08,1
759,5.68146316618893e-05,3.21670810782575e-08,1
760,5.63408790017567e-05,3.20859584604885e-08,1
761,5.50689532440907e-05,3.16232188525801e-08,1
762,5.66993739463143e-05,3.15743885832528e-08,1
763,5.84588363576518e-05,3.3397529109014e-08,1
764,0.0,0.0,0
765,0.0,0.0,0
766,5.40997390248823e-05,3.09471089355292e-08,1
767,0.0,0.0,0
768,4.31540304417457e-05,4.02651173056229e-08,1
769,5.94735183201174e-05,3.009970437036e-08,1
770,5.97668845415962e-05,3.19917419595899e-08,1
771,0.0,0.0,0
772,3.92406427341939e-05,3.85456774614155e-08,1
773,5.81322767468243e-05,3.05096861821667e-08,1
774,5.98439335007478e-05,3.21485162701191e-08,1
775,6.32899936006805e-05,2.98547840740131e-08,1
776,0.0,0.0,0
777,2.26134528685071e-05,4.7887605108588e-08,1
778,0.0,0.0,0
779,3.77962170033474e-05,3.89733713463784e-08,1
780,5.87411444098132e-05,3.18324501310444e-08,1
781,0.0,0.0,0
782,0.0,0.0,0
783,5.53229640420574e-05,3.1168185822971e-08,1
784,0.0,0.0,0
785,5.82645155849381e-05,3.249244777595e-08,1
786,0.0,0.0,0
787,6.18762463093404e-05,2.95812002132184e-08,1
788,5.78617773053501e-05,2.95927231974263e-08,1
789,5.97668845415962e-05,3.19917419595899e-08,1
790,5.91399039377909e-06,5.40881775949812e-08,1
791,0.0,0.0,0
792,0.0,0.0,0
793,5.85378200985952e-05,3.16317580426207e-08,1
794,0.0,0.0,0
795,0.0,0.0,0
796,5.91012564585502e-05,3.20681199763225e-08,1
797,0.0,0.0,0
798,5.87623935917474e-05,3.25407113320518e-08,1
799,0.0,0.0,0
800,3.1878512893847e-05,4.55827631286111e-08,1
801,5.81838876567406e-05,3.19600773755291e-08,1
802,0.0,0.0,0
803,5.76421242583348e-05,3.20405889029709e-08,1
804,5.7148948051449e-05,3.18097274518203e-08,1
805,6.17118020662079e-05,3.15866944490414e-08,1
806,0.0,0.0,0
807,0.0,0.0,0
808,0.0,0.0,0
809,0.0,0.0,0
810,5.99136021319517e-05,3.14428479948368e-08,1
811,5.98859540525617e-05,3.14608233734923e-08,1
812,0.0,0.0,0
813,5.96290676801348e-05,3.16775565435576e-08,1
814,5.65361561750354e-05,3.13931648604307e-08,1
815,0.0,0.0,0
816,0.0,0.0,0
817,6.28675068035951e-05,3.05955515846773e-08,1
818,5.70294588233849e-05,3.1428548291585e-08,1
819,6.58545616790868e-05,3.04704220814456e-08,1
820,5.82490444015895e-05,3.05605795691059e-08,1
821,5.92649318812802e-05,3.1206964402215e-08,1
822,5.89877505441239e-05,2.96465533706798e-08,1
823,0.0,0.0,0
824,0.0,0.0,0
825,0.0,0.0,0
826,5.94385559182232e-05,3.11196126943884e-08,1
827,0.0,0.0,0
828,5.87623935917474e-05,3.25407113320518e-08,1
829,5.6506128068908e-05,3.15297345705316e-08,1
830,0.0,0.0,0
831,5.92508768925797e-05,3.2415636490947e-08,1
832,0.0,0.0,0
833,0.0,0.0,0
834,6.29785806418084e-05,3.06127505510662e-08,1
835,0.0,0.0,0
836,5.89311089317141e-05,3.24278636985162e-08,1
837,5.57674945761361e-05,3.40846009679442e-08,1
838,1.0211305904141e-05,5.28174829400277e-08,1
839,0.0,0.0,0
840,5.70477360474715e-05,3.0341854064183e-08,1
841,0.0,0.0,0
842,1.45862155663277e-05,5.21247305986621e-08,1
843,6.40617747346791e-05,2.98891140236055e-08,1
844,5.9198712953034e-05,3.2361804977598e-08,1
845,0.0,0.0,0
846,0.0,0.0,0
847,0.0,0.0,0
848,6.37952855052583e-05,2.91604551796685e-08,1
849,0.0,0.0,0
850,0.0,0.0,0
851,0.0,0.0,0
852,0.0,0.0,0
853,5.6040920372527e-05,3.17048549758072e-08,1
854,5.81850004527595e-05,3.13320466601157e-08,1
855,5.6192203379532e-05,3.13205568825429e-08,1
856,5.97334205500245e-05,3.08853523944839e-08,1
857,0.0,0.0,0
858,0.0,0.0,0
859,5.98439335007478e-05,3.21485162701191e-08,1
860,0.0,0.0,0
861,1.87063143080557e-05,4.93479522269154e-08,1
862,5.94735183201174e-05,3.009970437036e-08,1
863,5.84315371307102e-05,3.03764045699528e-08,1
864,0.0,0.0,0
865,5.70294588233849e-05,3.1428548291585e-08,1
866,0.0,0.0,0
867,5.54774701868473e-05,3.18813757193616e-08,1
868,0.0,0.0,0
869,5.97195208724607e-05,3.12684686202343e-08,1
870,5.6040920372527e-05,3.17048549758072e-08,1
871,0.0,0.0,0
872,0.0,0.0,0
873,0.0,0.0,0
874,5.65361561750354e-05,3.13931648604307e-08,1
875,1.22319221509963e-05,5.45318520203071e-08,1
876,0.0,0.0,0
877,5.77909970916608e-05,2.87316595331751e-08,1
878,0.0,0.0,0
879,5.6506128068908e-05,3.15297345705316e-08,1
880,5.11851517659522e-05,3.43993074196147e-08,1
881,0.0,0.0,0
882,2.91548282453408e-05,4.41773122287596e-08,1
883,5.33950698214921e-05,3.27727866454484e-08,1
884,0.0,0.0,0
885,0.0,0.0,0
886,0.0,0.0,0
887,5.82063719128839e-05,3.18999489003282e-08,1
888,5.76634591719003e-05,2.93668238611747e-08,1
889,4.92440282158386e-05,3.54305661469033e-08,1
890,0.0,0.0,0
891,0.0,0.0,0
892,5.88428928095276e-05,3.16447460355813e-08,1
893,0.0,0.0,0
894,6.39791139203886e-05,2.89491758211299e-08,1
895,0.0,0.0,0
896,0.0,0.0,0
897,6.36097922924013e-05,2.8853539053045e-08,1
898,0.0,0.0,0
899,5.54774701868473e-05,3.18813757193616e-08,1
900,5.50696584353885e-05,3.33717080608173e-08,1
901,5.9195436697861e-05,3.21029515914424e-08,1
902,0.0,0.0,0
903,0.0,0.0,0
904,6.04904315718021e-05,3.14776070643254e-08,1
905,5.50689532440907e-05,3.16232188525801e-08,1
906,5.68146316618893e-05,3.21670810782575e-08,1
907,0.0,0.0,0
908,0.0,0.0,0
909,0.0,0.0,0
910,5.85818101137588e-05,3.22556968756316e-08,1
911,5.81322767468243e-05,3.05096861821667e-08,1
912,0.0,0.0,0
913,5.96678023476094e-05,3.25421537752268e-08,1
914,5.67809936709663e-05,3.19290446089069e-08,1
915,5.86916036400495e-05,3.21920012415967e-08,1
916,0.0,0.0,0
917,4.92440282158386e-05,3.54305661469033e-08,1
918,5.99988531074013e-05,3.16106415336078e-08,1
919,0.0,0.0,0
920,0.0,0.0,0
921,5.51132864961644e-05,3.17179027782203e-08,1
922,0.0,0.0,0
923,6.5667906647985e-05,2.80600556168238e-08,1
924,5.91439208590877e-05,3.17892150297258e-08,1
925,5.84063339480373e-05,2.9858295798031e-08,1
926,0.0,0.0,0
927,6.58147086829014e-05,2.77759790084112e-08,1
928,5.42004398956349e-05,3.11916858951647e-08,1
929,5.74202952783451e-05,3.05426863088331e-08,1
930,6.4243763881485e-05,3.00067311073818e-08,1
931,0.0,0.0,0
932,0.0,0.0,0
933,0.0,0.0,0
934,0.0,0.0,0
935,0.0,0.0,0
936,0.0,0.0,0
937,5.61012189929292e-05,3.15947892508038e-08,1
938,6.06076349361339e-05,3.08775172721777e-08,1
939,5.86918308725669e-05,3.07271133604459e-08,1
940,5.42553288910754e-05,3.01845530613982e-08,1
941,0.0,0.0,0
942,4.31540304417457e-05,4.02651173056229e-08,1
943,5.81838876567406e-05,3.19600773755291e-08,1
944,5.9891461378863e-05,3.09403206192092e-08,1
945,6.33670906923727e-05,2.91539946860717e-08,1
946,5.69502544917565e-05,3.1550282844878e-08,1
947,6.33031340757071e-05,2.82828342520575e-08,1
948,5.9195436697861e-05,3.21029515914424e-08,1
949,0.0,0.0,0
950,0.0,0.0,0
951,0.0,0.0,0
952,5.00395361586788e-05,3.72107348954271e-08,1
953,0.0,0.0,0
954,5.85048931523265e-05,2.9189897729401e-08,1
955,0.0,0.0,0
956,0.0,0.0,0
957,3.77962170033474e-05,3.89733713463784e-08,1
958,5.91649662222828e-05,3.04628498046196e-08,1
959,0.0,0.0,0
960,4.63128838029838e-05,3.82745087423526e-08,1
961,5.82490444015895e-05,3.05605795691059e-08,1
962,5.52873581645225e-05,3.18574408053706e-08,1
963,3.19316413449855e-05,3.97909167394508e-08,1
964,5.42004398956349e-05,3.11916858951647e-08,1
965,0.0,0.0,0
966,5.42004398956349e-05,3.11916858951647e-08,1
967,6.13525642494749e-05,3.10509845713067e-08,1
968,0.0,0.0,0
969,0.0,0.0,0
970,0.0,0.0,0
971,0.0,0.0,0
972,5.7148948051449e-05,3.18097274518203e-08,1
973,6.59713450424406e-05,2.65009349383401e-08,1
974,0.0,0.0,0
975,5.68952738993634e-05,3.130296540448e-08,1
976,0.0,0.0,0
977,0.0,0.0,0
978,6.04620871585816e-05,3.14156825852571e-08,1
979,5.87623935917474e-05,3.25407113320518e-08,1
980,5.72324772976094e-05,3.03037984900193e-08,1
981,0.0,0.0,0
982,6.00607133564669e-05,3.14500148756889e-08,1
983,5.68952738993634e-05,3.130296540448e-08,1
984,5.54774701868473e-05,3.18813757193616e-08,1
985,5.69680909505287e-05,3.22416412533174e-08,1
986,0.0,0.0,0
987,3.92406427341939e-05,3.85456774614155e-08,1
988,5.85048931523265e-05,2.9189897729401e-08,1
989,0.0,0.0,0
990,6.04904315718021e-05,3.14776070643254e-08,1
991,6.47531021841703e-05,3.03402573388594e-08,1
992,4.14815201831589e-05,4.14941470756323e-08,1
993,4.65959549282332e-05,3.73222991657157e-08,1
994,5.66761837909756e-05,3.20676494692341e-08,1
995,0.0,0.0,0
996,5.99750894798061e-05,3.16249404448286e-08,1
997,0.0,0.0,0
998,5.96484076989071e-05,3.18159049082654e-08,1
999,5.88844532973041e-05,3.19876243143637e-08,1
1000,1.87063143080557e-05,4.93479522269154e-08,1
1001,5.43827205889894e-05,2.9934760813895e-08,1
1002,5.90548429199653e-05,3.03330853375468e-08,1
1003,0.0,0.0,0
1004,0.0,0.0,0
1005,0.0,0.0,0
1006,5.54870914502052e-05,3.14529234357721e-08,1
1007,5.72115512320079e-05,3.13042488273784e-08,1
1008,6.08739737733368e-05,3.05789661069773e-08,1
1009,5.69516649276107e-05,3.12839076866157e-08,1
1010,5.99988531074013e-05,3.16106415336078e-08,1
1011,5.11851517659522e-05,3.43993074196147e-08,1
1012,0.0,0.0,0
1013,0.0,0.0,0
1014,0.0,0.0,0
1015,5.82490444015895e-05,3.05605795691059e-08,1
1016,6.54671292074818e-05,2.86127146405378e-08,1
1017,0.0,0.0,0
1018,5.67391361913281e-05,3.16617058274851e-08,1
1019,5.63408790017567e-05,3.20859584604885e-08,1
1020,5.67972626711127e-05,3.25698192084142e-08,1
1021,6.29327508109077e-05,3.13715802071284e-08,1
1022,0.0,0.0,0
1023,5.68156881907173e-05,3.23643415047337e-08,1
1024,5.24630779475649e-05,3.44811529473476e-08,1
1025,1.0211305904141e-05,5.28174829400277e-08,1
1026,0.0,0.0,0
1027,5.42004398956349e-05,3.11916858951647e-08,1
1028,5.61012189929292e-05,3.15947892508038e-08,1
1029,0.0,0.0,0
1030,0.0,0.0,0
1031,6.29448001422008e-05,2.99997752491698e-08,1
1032,0.0,0.0,0
1033,5.71983672994348e-05,3.14223749672643e-08,1
1034,2.61640040831835e-05,4.59005694652708e-08,1
1035,6.32899936006805e-05,2.98547840740131e-08,1
1036,1.0211305904141e-05,5.28174829400277e-08,1
1037,2.82865631568467e-06,5.33896076662775e-08,1
1038,5.84894005195432e-05,3.23654742351867e-08,1
1039,6.01852558257213e-05,3.16798424093808e-08,1
1040,0.0,0.0,0
1041,5.62402383471745e-05,3.1835990255549e-08,1
1042,5.87976682285605e-05,3.11708044951529e-08,1
1043,0.0,0.0,0
1044,5.8052882673341e-05,3.02238721815151e-08,1
1045,0.0,0.0,0
1046,0.0,0.0,0
1047,0.0,0.0,0
1048,6.28675068035951e-05,3.05955515846773e-08,1
1049,0.0,0.0,0
1050,0.0,0.0,0
1051,3.09778179765737e-05,4.25057219189481e-08,1
1052,0.0,0.0,0
1053,0.0,0.0,0
1054,0.0,0.0,0
1055,0.0,0.0,0
1056,0.0,0.0,0
1057,0.0,0.0,0
1058,5.91649662222828e-05,3.04628498046196e-08,1
1059,5.79311674599246e-05,2.97638583244534e-08,1
1060,0.0,0.0,0
1061,0.0,0.0,0
1062,5.54774701868473e-05,3.18813757193616e-08,1
1063,5.67392920879965e-05,3.17139349567964e-08,1
1064,5.95086727768076e-05,3.19918011683868e-08,1
1065,3.86294849730039e-05,3.87894503975844e-08,1
1066,0.0,0.0,0
1067,6.1683259478228e-05,3.10556631283179e-08,1
1068,5.69502544917565e-05,3.1550282844878e-08,1
1069,0.0,0.0,0
1070,0.0,0.0,0
1071,5.42004398956349e-05,3.11916858951647e-08,1
1072,0.0,0.0,0
1073,3.39819898810651e-05,4.28543049970803e-08,1
1074,5.6192203379532e-05,3.13205568825429e-08,1
1075,5.69502544917565e-05,3.1550282844878e-08,1
1076,5.9872760685218e-05,3.13984919860689e-08,1
1077,0.0,0.0,0
1078,5.51132864961644e-05,3.17179027782203e-08,1
1079,5.57674945761361e-05,3.40846009679442e-08,1
1080,0.0,0.0,0
1081,5.85903978983302e-05,3.2482919447718e-08,1
1082,6.36135599090201e-05,2.96388243103418e-08,1
1083,0.0,0.0,0
1084,5.67021964158603e-05,3.1960252303887e-08,1
1085,5.11851517659522e-05,3.43993074196147e-08,1
1086,5.50696584353885e-05,3.33717080608173e-08,1
1087,0.0,0.0,0
1088,0.0,0.0,0
1089,3.86294849730039e-05,3.87894503975844e-08,1
1090,3.09778179765737e-05,4.25057219189481e-08,1
1091,5.11851517659522e-05,3.43993074196147e-08,1
1092,5.43827205889894e-05,2.9934760813895e-08,1
1093,6.57798355137006e-05,2.68108446479511e-08,1
1094,3.92406427341939e-05,3.85456774614155e-08,1
1095,1.0211305904141e-05,5.28174829400277e-08,1
1096,0.0,0.0,0
1097,0.0,0.0,0
1098,0.0,0.0,0
1099,0.0,0.0,0
1100,5.82530408690146e-05,3.12281224077806e-08,1
1101,5.77909970916608e-05,2.87316595331751e-08,1
1102,0.0,0.0,0
1103,3.82475250326007e-05,3.94312569765965e-08,1
1104,1.73387665044487e-05,5.17694537253597e-08,1
1105,0.0,0.0,0
1106,5.88428928095276e-05,3.16447460355813e-08,1
1107,0.0,0.0,0
1108,0.0,0.0,0
1109,5.45255606548278e-05,3.02446106094717e-08,1
1110,0.0,0.0,0
1111,4.31540304417457e-05,4.02651173056229e-08,1
1112,4.15471130179988e-05,3.83712369042442e-08,1
1113,5.67809936709663e-05,3.19290446089069e-08,1
1114,5.79479463036621e-05,3.2191603941585e-08,1
1115,5.32533889455005e-05,3.10217381569942e-08,1
1116,5.82063719128839e-05,3.18999489003282e-08,1
1117,0.0,0.0,0
1118,0.0,0.0,0
1119,5.54774701868473e-05,3.18813757193616e-08,1
1120,0.0,0.0,0
1121,0.0,0.0,0
1122,5.66761837909756e-05,3.20676494692341e-08,1
1123,0.0,0.0,0
1124,3.19316413449855e-05,3.97909167394508e-08,1
1125,6.0022466360253e-05,3.13882709713691e-08,1
1126,6.15929260682713e-05,3.10322540185998e-08,1
1127,0.0,0.0,0
1128,0.0,0.0,0
1129,5.67021964158603e-05,3.1960252303887e-08,1
1130,0.0,0.0,0
1131,0.0,0.0,0
1132,5.61012189929292e-05,3.15947892508038e-08,1
1133,0.0,0.0,0
1134,0.0,0.0,0
1135,5.77194099092948e-05,2.90278829786329e-08,1
1136,6.36898768467002e-05,2.90182940094156e-08,1
1137,5.93122169099066e-05,3.21143424381791e-08,1
1138,0.0,0.0,0
1139,5.6192203379532e-05,3.13205568825429e-08,1
1140,0.0,0.0,0
1141,6.17118020662079e-05,3.15866944490414e-08,1
1142,6.08694508704212e-05,3.16971086893807e-08,1
1143,6.0022466360253e-05,3.13882709713691e-08,1
1144,0.0,0.0,0
1145,0.0,0.0,0
1146,5.69516649276107e-05,3.12839076866157e-08,1
1147,6.4032079591377e-05,2.92040350682136e-08,1
1148,0.0,0.0,0
1149,5.6040920372527e-05,3.17048549758072e-08,1
1150,0.0,0.0,0
1151,5.52873581645225e-05,3.18574408053706e-08,1
1152,5.88844532973041e-05,3.19876243143637e-08,1
1153,5.82530408690146e-05,3.12281224077806e-08,1
1154,5.80643524179327e-05,3.05710895180838e-08,1
1155,0.0,0.0,0
1156,6.32899936006805e-05,2.98547840740131e-08,1
1157,0.0,0.0,0
1158,4.14815201831589e-05,4.14941470756323e-08,1
1159,5.69502544917565e-05,3.1550282844878e-08,1
1160,5.72230050589277e-05,3.18691686580673e-08,1
1161,6.29727140475983e-05,3.02887709677284e-08,1
1162,5.43827205889894e-05,2.9934760813895e-08,1
1163,0.0,0.0,0
1164,0.0,0.0,0
1165,0.0,0.0,0
1166,0.0,0.0,0
1167,0.0,0.0,0
1168,0.0,0.0,0
1169,0.0,0.0,0
1170,0.0,0.0,0
1171,0.0,0.0,0
1172,5.60696522011714e-05,3.14995861316395e-08,1
1173,5.67392920879965e-05,3.17139349567964e-08,1
1174,5.63408790017567e-05,3.20859584604885e-08,1
1175,0.0,0.0,0
1176,5.9195436697861e-05,3.21029515914424e-08,1
1177,0.0,0.0,0
1178,6.5432580826662e-05,2.66739248700155e-08,1
1179,0.0,0.0,0
1180,5.32533889455005e-05,3.10217381569942e-08,1
1181,4.65959549282332e-05,3.73222991657157e-08,1
1182,0.0,0.0,0
1183,6.3773197133283e-05,2.95459546473287e-08,1
1184,6.08694508704212e-05,3.16971086893807e-08,1
1185,0.0,0.0,0
1186,4.15471130179988e-05,3.83712369042442e-08,1
1187,0.0,0.0,0
1188,0.0,0.0,0
1189,5.67450989804314e-05,3.16031319919826e-08,1
1190,5.63025935606019e-05,3.16314135977715e-08,1
1191,6.07070649752165e-05,3.14826268472392e-08,1
1192,0.0,0.0,0
1193,0.0,0.0,0
1194,5.78617773053501e-05,2.95927231974263e-08,1
1195,5.72324772976094e-05,3.03037984900193e-08,1
1196,0.0,0.0,0
1197,0.0,0.0,0
1198,0.0,0.0,0
1199,0.0,0.0,0
1200,0.0,0.0,0
1201,3.62805660792968e-05,4.32457200379716e-08,1
1202,0.0,0.0,0
1203,0.0,0.0,0
1204,0.0,0.0,0
1205,5.82309861193458e-05,3.18437355275131e-08,1
1206,5.99750894798061e-05,3.16249404448286e-08,1
1207,0.0,0.0,0
1208,5.67809936709663e-05,3.19290446089069e-08,1
1209,5.76421242583348e-05,3.20405889029709e-08,1
1210,4.63128838029838e-05,3.82745087423526e-08,1
1211,0.0,0.0,0
1212,0.0,0.0,0
1213,0.0,0.0,0
1214,6.00607133564669e-05,3.14500148756889e-08,1
1215,1.45862155663277e-05,5.21247305986621e-08,1
1216,0.0,0.0,0
1217,5.9195436697861e-05,3.21029515914424e-08,1
1218,6.33031340757071e-05,2.82828342520575e-08,1
1219,0.0,0.0,0
1220,0.0,0.0,0
1221,6.17118020662079e-05,3.15866944490414e-08,1
1222,5.71983672994348e-05,3.14223749672643e-08,1
1223,0.0,0.0,0
1224,0.0,0.0,0
1225,5.90548429199653e-05,3.03330853375468e-08,1
1226,0.0,0.0,0
1227,5.90548429199653e-05,3.03330853375468e-08,1
1228,0.0,0.0,0
1229,0.0,0.0,0
1230,0.0,0.0,0
1231,0.0,0.0,0
1232,5.88428928095276e-05,3.16447460355813e-08,1
1233,5.66957169653048e-05,3.15765871686044e-08,1
1234,0.0,0.0,0
1235,6.35515321067992e-05,2.89014965648126e-08,1
1236,0.0,0.0,0
1237,3.92406427341939e-05,3.85456774614155e-08,1
1238,0.0,0.0,0
1239,5.92649318812802e-05,3.1206964402215e-08,1
1240,5.43827205889894e-05,2.9934760813895e-08,1
1241,6.13525642494749e-05,3.10509845713067e-08,1
1242,5.79311674599246e-05,2.97638583244534e-08,1
1243,0.0,0.0,0
1244,5.84765739985176e-05,2.95726540007691e-08,1
1245,4.31540304417457e-05,4.02651173056229e-08,1
1246,0.0,0.0,0
1247,0.0,0.0,0
1248,0.0,0.0,0
1249,0.0,0.0,0
1250,5.90548429199653e-05,3.03330853375468e-08,1
1251,6.58348472404134e-05,2.78492178091179e-08,1
1252,6.15929260682713e-05,3.10322540185998e-08,1
1253,0.0,0.0,0
1254,5.54774701868473e-05,3.18813757193616e-08,1
1255,5.81279877258301e-05,3.1672070178283e-08,1
1256,0.0,0.0,0
1257,0.0,0.0,0
1258,5.87935272518283e-05,3.1593870060146e-08,1
1259,0.0,0.0,0
1260,5.87935272518283e-05,3.1593870060146e-08,1
1261,0.0,0.0,0
1262,0.0,0.0,0
1263,5.6632232070696e-05,3.1254924145062e-08,1
1264,0.0,0.0,0
1265,3.58562046001783e-05,4.13123923896948e-08,1
1266,0.0,0.0,0
1267,5.87871473676269e-05,3.21257163727447e-08,1
1268,2.26134528685071e-05,4.7887605108588e-08,1
1269,6.36135599090201e-05,2.96388243103418e-08,1
1270,5.68370411523226e-05,3.19470360610995e-08,1
1271,5.89311089317141e-05,3.24278636985162e-08,1
1272,0.0,0.0,0
1273,1.73387665044487e-05,5.17694537253597e-08,1
1274,0.0,0.0,0
1275,0.0,0.0,0
1276,5.24630779475649e-05,3.44811529473476e-08,1
1277,0.0,0.0,0
1278,2.2272497878211e-05,5.04364109319281e-08,1
1279,0.0,0.0,0
1280,3.92406427341939e-05,3.85456774614155e-08,1
1281,0.0,0.0,0
1282,6.08694508704212e-05,3.16971086893807e-08,1
1283,0.0,0.0,0
1284,0.0,0.0,0
1285,0.0,0.0,0
1286,5.68952738993634e-05,3.130296540448e-08,1
1287,5.67972626711127e-05,3.25698192084142e-08,1
1288,5.87871473676269e-05,3.21257163727447e-08,1
1289,5.67392920879965e-05,3.17139349567964e-08,1
1290,5.91399039377909e-06,5.40881775949812e-08,1
1291,0.0,0.0,0
1292,5.82309861193458e-05,3.18437355275131e-08,1
1293,2.61640040831835e-05,4.59005694652708e-08,1
1294,0.0,0.0,0
1295,6.36135599090201e-05,2.96388243103418e-08,1
1296,0.0,0.0,0
1297,5.66761837909756e-05,3.20676494692341e-08,1
1298,4.85239768788656e-05,3.71353462539662e-08,1
1299,6.37952855052583e-05,2.91604551796685e-08,1
1300,6.51018768571904e-05,2.82278054027112e-08,1
1301,6.39058699341756e-05,2.83056175239472e-08,1
1302,0.0,0.0,0
1303,0.0,0.0,0
1304,0.0,0.0,0
1305,2.61640040831835e-05,4.59005694652708e-08,1
1306,0.0,0.0,0
1307,2.82865631568467e-06,5.33896076662775e-08,1
1308,5.8533319662186e-05,3.04016609198704e-08,1
1309,0.0,0.0,0
1310,0.0,0.0,0
1311,0.0,0.0,0
1312,0.0,0.0,0
1313,0.0,0.0,0
1314,0.0,0.0,0
1315,1.0211305904141e-05,5.28174829400277e-08,1
1316,0.0,0.0,0
1317,5.98573635338245e-05,3.12199844405863e-08,1
1318,0.0,0.0,0
1319,6.29327508109077e-05,3.13715802071284e-08,1
1320,0.0,0.0,0
1321,0.0,0.0,0
1322,0.0,0.0,0
1323,0.0,0.0,0
1324,5.32533889455005e-05,3.10217381569942e-08,1
1325,0.0,0.0,0
1326,0.0,0.0,0
1327,5.70294588233849e-05,3.1428548291585e-08,1
1328,0.0,0.0,0
1329,5.33950698214921e-05,3.27727866454484e-08,1
1330,5.65993041202755e-05,3.1758068581812e-08,1
1331,6.37111170034251e-05,2.99583430314739e-08,1
1332,5.90002651860532e-05,3.18990641074471e-08,1
1333,5.84588363576518e-05,3.3397529109014e-08,1
1334,0.0,0.0,0
1335,0.0,0.0,0
1336,2.26134528685071e-05,4.7887605108588e-08,1
1337,0.0,0.0,0
1338,5.96484076989071e-05,3.18159049082654e-08,1
1339,0.0,0.0,0
1340,0.0,0.0,0
1341,6.15929260682713e-05,3.10322540185998e-08,1
1342,0.0,0.0,0
1343,0.0,0.0,0
1344,0.0,0.0,0
1345,0.0,0.0,0
1346,5.61012189929292e-05,3.15947892508038e-08,1
1347,0.0,0.0,0
1348,6.3311452680141e-05,2.84118081330218e-08,1
1349,5.98859540525617e-05,3.14608233734923e-08,1
1350,5.8442406028376e-05,3.31031316639186e-08,1
1351,5.69516649276107e-05,3.12839076866157e-08,1
1352,5.92649318812802e-05,3.1206964402215e-08,1
1353,1.73387665044487e-05,5.17694537253597e-08,1
1354,0.0,0.0,0
1355,0.0,0.0,0
1356,6.56149338728961e-05,2.65775478052038e-08,1
1357,6.07070649752165e-05,3.14826268472392e-08,1
1358,5.87871473676269e-05,3.21257163727447e-08,1
1359,5.81279877258301e-05,3.1672070178283e-08,1
1360,5.67392920879965e-05,3.17139349567964e-08,1
1361,0.0,0.0,0
1362,0.0,0.0,0
1363,6.29785806418084e-05,3.06127505510662e-08,1
1364,5.24630779475649e-05,3.44811529473476e-08,1
1365,4.92440282158386e-05,3.54305661469033e-08,1
1366,6.37952855052583e-05,2.91604551796685e-08,1
1367,5.50689532440907e-05,3.16232188525801e-08,1
1368,0.0,0.0,0
1369,5.85048931523265e-05,2.9189897729401e-08,1
1370,5.85048931523265e-05,2.9189897729401e-08,1
1371,0.0,0.0,0
1372,0.0,0.0,0
1373,2.61640040831835e-05,4.59005694652708e-08,1
1374,6.33670906923727e-05,2.91539946860717e-08,1
1375,5.43827205889894e-05,2.9934760813895e-08,1
1376,5.77909970916608e-05,2.87316595331751e-08,1
1377,5.85818101137588e-05,3.22556968756316e-08,1
1378,0.0,0.0,0
1379,0.0,0.0,0
1380,0.0,0.0,0
1381,5.33950698214921e-05,3.27727866454484e-08,1
1382,5.6040920372527e-05,3.17048549758072e-08,1
1383,5.65361561750354e-05,3.13931648604307e-08,1
1384,6.13525642494749e-05,3.10509845713067e-08,1
1385,6.14960171871405e-05,3.13646523468432e-08,1
1386,0.0,0.0,0
1387,0.0,0.0,0
1388,6.00607133564669e-05,3.14500148756889e-08,1
1389,0.0,0.0,0
1390,5.91012564585502e-05,3.20681199763225e-08,1
1391,0.0,0.0,0
1392,0.0,0.0,0
